ID,latitude,longitude,UserAccessTime(min),UserAccessNum,worktime(min)
65,30.796696,121.200272,720.6,102,720.6
66,30.79706,121.431713,5161.716666666666,50,3856.6833333333334
67,30.797557,121.356113,958.1,32,708.85
68,30.798179,121.426469,9361.016666666666,158,3450.1666666666665
69,30.799332,121.268825,8153.283333333334,183,3694.016666666667
70,30.800042,121.417303,2391.1,47,1830.6166666666666
71,30.801265,121.395878,5650.75,63,3823.05
72,30.80226,121.311879,1360.5833333333333,53,1167.55
73,30.802409,121.205114,1435.4333333333334,59,940.1833333333333
74,30.802978,121.397313,216.25,10,203.85
75,30.806653,121.257345,1628.65,27,1149.1333333333334
76,30.807278,121.304136,1321.6333333333334,31,1321.6333333333334
77,30.808567,121.29074,10843.733333333334,182,4368.366666666667
78,30.810888,121.234763,2147.3333333333335,57,1465.8166666666666
79,30.811433,121.309343,465.28333333333336,12,455.31666666666666
80,30.814394,121.18284,1606.0166666666667,88,1258.95
81,30.814573,121.352883,12504.033333333333,142,7521.433333333333
82,30.815977,121.436091,19.683333333333334,6,19.683333333333334
83,30.816155,121.298392,2401.5833333333335,61,1313.8166666666666
84,30.823953,121.528367,3718.5666666666666,203,2543.15
85,30.824298,121.363989,26397.283333333333,341,7191.3
86,30.824719,121.471519,3926.6666666666665,117,1897.5
87,30.827125,121.329382,1069.9333333333334,40,726.8
88,30.828106,121.187081,740.05,26,551.7166666666667
89,30.829073,121.470254,29.283333333333335,1,29.283333333333335
90,30.829105,121.180127,2161.616666666667,209,1786.3833333333334
91,30.830149,121.35652,9899.083333333334,221,3619.0
92,30.831429,121.242309,15497.116666666667,154,7478.933333333333
93,30.831909,121.397355,3811.016666666667,117,2750.1833333333334
94,30.831962,121.534676,425.3666666666667,7,280.65
95,30.83237,121.439654,409.81666666666666,14,409.81666666666666
96,30.832601,121.445485,4683.116666666667,159,1994.0666666666666
97,30.832683,121.481868,8804.483333333334,466,3209.9333333333334
98,30.834815,121.197836,5716.0,146,3307.233333333333
99,30.837343,121.275733,265.3833333333333,9,260.71666666666664
100,30.838141,121.189035,1481.5,54,1412.3666666666666
101,30.838466,121.228977,2667.95,85,2620.116666666667
102,30.8406,121.251681,57319.96666666667,438,8783.666666666666
103,30.841016,121.482504,1032.6,19,691.7
104,30.841553,121.161299,1010.65,22,619.95
105,30.843004,121.438792,732.7,43,552.85
106,30.844397,121.528845,51057.1,692,11764.816666666668
107,30.844717,121.528288,15005.366666666667,250,4302.083333333333
108,30.844718,121.256228,3237.5666666666666,134,2130.05
109,30.846072,121.32313,65.63333333333334,7,47.1
110,30.846647,121.431405,1675.9166666666667,26,847.3166666666667
111,30.847557,121.226776,10589.55,321,5303.033333333334
112,30.850119,121.499982,3930.1,83,2216.5666666666666
113,30.85104,121.524116,668.5166666666667,23,639.6166666666667
114,30.85108,121.855994,14602.816666666668,177,4883.333333333333
115,30.852446,121.262447,428.55,6,428.55
116,30.852916,121.364997,868.2833333333333,60,766.9333333333333
117,30.853798,121.344272,2793.733333333333,226,1548.8833333333334
118,30.855412,121.569454,2107.9666666666667,28,1392.5
119,30.855815,121.311882,1672.95,30,1421.4
120,30.858416,121.035215,7621.45,132,3629.7833333333333
121,30.860242,121.79388,34346.833333333336,340,8020.166666666667
122,30.860668,121.470193,14908.866666666667,302,6207.916666666667
123,30.86245,121.124035,737.3833333333333,8,287.18333333333334
124,30.864276,121.112687,50.5,5,50.5
125,30.865062,121.662776,27189.316666666666,260,9957.483333333334
126,30.866245,121.343018,20489.183333333334,324,8456.433333333332
127,30.866289,121.103027,6268.216666666666,74,4631.45
128,30.866409,121.188512,815.35,14,815.35
129,30.86683,121.83302,708.0833333333334,12,492.0833333333333
130,30.866941,121.595653,2005.4333333333334,27,723.2666666666667
131,30.867598,121.198612,2351.983333333333,50,1431.8166666666666
132,30.867838,121.737782,614.2333333333333,4,434.4
133,30.869886,121.901843,1869.8,24,1184.0166666666667
134,30.872205,121.530081,7179.233333333334,421,3758.016666666667
135,30.872829,121.424028,1278.15,56,1048.75
136,30.873326,121.284335,15748.466666666667,224,6170.983333333334
137,30.873376,121.040678,737.35,13,719.2333333333333
138,30.87366,121.082631,2923.866666666667,59,2113.6666666666665
139,30.874287,121.67603,7739.033333333334,91,4834.1
140,30.874563,121.067902,6833.483333333334,144,4351.416666666667
141,30.874727,121.250912,150.25,7,127.45
142,30.875057,121.324697,23225.983333333334,193,6531.533333333334
143,30.876032,121.466173,25488.033333333333,306,6268.333333333333
144,30.87706,121.856429,14020.266666666666,287,8316.333333333334
145,30.877822,121.548349,5889.1,91,2717.4
146,30.879349,121.094749,332.8833333333333,13,260.8333333333333
147,30.879413,121.704723,251.08333333333334,6,155.05
148,30.880213,121.907656,177.1,1,177.1
149,30.880562,121.486561,14578.283333333333,227,8049.916666666667
150,30.881092,121.162611,85.96666666666667,10,60.75
151,30.882016,121.532008,2569.15,85,1134.3166666666666
152,30.88378,121.573239,1191.0166666666667,37,743.1166666666667
153,30.884387,121.408648,11706.9,176,5231.583333333333
154,30.887807,121.346419,15249.75,230,6042.716666666666
155,30.88883,121.130607,13320.066666666668,158,10729.4
156,30.889117,121.317123,874.9666666666667,29,835.0666666666667
157,30.889117,121.319998,21266.116666666665,168,7950.333333333333
158,30.889225,121.177092,4339.55,98,2244.2833333333333
159,30.889354,121.488288,4854.366666666667,64,3477.7166666666667
160,30.889377,121.176142,20422.566666666666,368,7758.266666666666
161,30.889897,121.320413,28896.516666666666,405,7983.75
162,30.891109,121.903749,2600.75,46,2106.4333333333334
163,30.891157,121.186557,2347.95,36,1710.2333333333333
164,30.891482,121.739107,5165.133333333333,86,3575.616666666667
165,30.891706,121.171358,118.31666666666666,3,96.8
166,30.892415,121.023553,58428.98333333333,441,8100.3
167,30.893084,121.252519,602.9,39,458.26666666666665
168,30.893492,121.315973,1025.95,22,617.4
169,30.893975,121.016922,8636.15,107,4870.133333333333
170,30.894639,121.21016,9880.883333333333,183,5954.783333333334
171,30.894923,121.319564,5445.466666666666,88,2306.7833333333333
172,30.895162,121.094602,7027.933333333333,79,4409.116666666667
173,30.895699,121.478289,16892.0,459,5978.333333333333
174,30.89577,121.697282,2193.0833333333335,38,1907.35
175,30.89659,121.281933,3533.883333333333,65,1376.85
176,30.897085,121.617832,12326.083333333334,120,4281.45
177,30.897457,121.36324,3751.3,215,1928.15
178,30.897459,121.151158,3107.8333333333335,79,2575.7166666666667
179,30.898128,121.536836,772.5666666666667,33,752.2166666666667
180,30.898527,121.22367,9749.533333333333,270,5744.966666666666
181,30.898595,121.030128,6449.5,89,3415.3333333333335
182,30.898697,121.172576,3280.7833333333333,37,2755.2833333333333
183,30.899117,121.175731,23953.483333333334,459,6561.833333333333
184,30.899462,121.164967,64.83333333333333,6,64.83333333333333
185,30.900013,121.049649,10599.933333333332,195,5383.6
186,30.900529,121.246804,8063.6,206,4132.033333333334
187,30.900531,121.399787,3220.9333333333334,53,2102.2833333333333
188,30.900763,121.246509,6233.2,135,2534.9666666666667
189,30.901446,121.904248,566.0166666666667,8,207.28333333333333
190,30.901978,121.452316,7085.35,65,4000.6666666666665
191,30.902581,121.167864,328.1,2,164.05
192,30.903041,121.922883,5763.833333333333,138,2879.616666666667
193,30.903117,121.146985,395.93333333333334,6,395.93333333333334
194,30.903508,121.331287,34990.51666666667,483,7275.566666666667
195,30.90387,121.433071,7818.283333333334,221,4658.366666666667
196,30.903899,121.906187,625.0666666666667,15,462.7
197,30.904648,121.173227,1351.9,16,647.5333333333333
198,30.904757,121.467941,19252.15,444,5897.1
199,30.905367,121.832974,6794.0,113,4864.95
200,30.90618,121.178287,3489.9666666666667,96,2031.85
201,30.908341,121.870538,899.1833333333333,7,719.3166666666667
202,30.908378,121.634574,40224.23333333333,461,9416.733333333334
203,30.908583,121.656169,131205.6,941,10495.65
204,30.909885,121.195459,6598.783333333334,162,4892.55
205,30.910085,121.504947,22700.066666666666,210,6862.366666666667
206,30.910136,121.843044,84873.16666666667,608,10788.133333333333
207,30.910239,121.419143,15975.766666666666,166,7577.65
208,30.910821,121.465194,6.316666666666666,7,6.316666666666666
209,30.912581,121.465142,4812.916666666667,86,2887.0
210,30.912905,121.801126,10057.666666666666,141,4115.783333333334
211,30.914669,121.471638,12378.966666666667,209,5343.9
212,30.915122,121.560642,54473.433333333334,449,7433.766666666666
213,30.9152,121.664095,11202.333333333334,125,5021.016666666666
214,30.915686,121.462098,13452.616666666667,124,6058.333333333333
215,30.915722,121.763195,39102.38333333333,651,8192.733333333334
216,30.91796,121.543057,17018.05,190,6646.85
217,30.918205,121.509992,32501.633333333335,297,9941.8
218,30.918282,121.639066,15377.3,327,6456.1
219,30.918284,120.995861,77.31666666666666,2,77.31666666666666
220,30.918525,121.74387,336.25,9,317.6666666666667
221,30.918528,121.113765,70.6,2,35.3
222,30.919334,121.475563,47134.23333333333,517,8658.566666666668
223,30.919514,121.45936,10114.55,200,6903.966666666666
224,30.919796,121.459621,26671.733333333334,306,6919.766666666666
225,30.919873,121.464262,22981.383333333335,172,8349.633333333333
226,30.920156,121.488943,18932.683333333334,226,5849.783333333334
227,30.920347,121.057024,3464.133333333333,49,1847.9666666666667
228,30.921604,121.471336,752.0333333333333,11,572.4166666666666
229,30.922611,121.473581,6929.083333333333,161,4136.916666666667
230,30.923134,121.481921,2937.4333333333334,35,1441.15
231,30.92405,121.648972,4394.233333333334,99,1793.85
232,30.924981,121.710847,1078.5666666666666,32,888.5333333333333
233,30.92643,121.782514,4909.9,78,2544.4
234,30.926464,121.682732,6035.7,207,2896.983333333333
235,30.92668,121.466784,11279.016666666666,152,6564.05
236,30.9269,121.467678,10532.683333333332,140,4686.183333333333
237,30.929412,121.460403,2555.766666666667,64,1635.0333333333333
238,30.929541,121.616421,7.166666666666667,2,3.5833333333333335
239,30.929761,121.587992,1283.6833333333334,18,798.1333333333333
240,30.929919,121.206039,6723.483333333334,247,4147.383333333333
241,30.930023,121.011969,866.55,13,630.95
242,30.930847,121.490112,117.76666666666667,3,117.76666666666667
243,30.931335,121.472783,505.3833333333333,6,325.53333333333336
244,30.932475,121.692651,29400.15,559,10264.2
245,30.932543,121.716591,1243.9166666666667,39,1210.0
246,30.933365,121.873737,11615.35,161,6254.583333333333
247,30.933573,121.55651,481.68333333333334,11,432.25
248,30.934254,121.279662,10981.616666666667,212,4062.1
249,30.934396,121.369499,1475.6833333333334,55,1177.4
250,30.935029,121.186594,1561.35,31,1246.1333333333334
251,30.935314,121.733322,25542.35,448,6837.25
252,30.93561,121.517165,8965.316666666668,181,4040.4333333333334
253,30.935837,121.561311,5942.666666666667,106,3182.1833333333334
254,30.935874,121.692581,2054.4166666666665,50,1397.2666666666667
255,30.936752,121.470783,1924.45,78,1657.3666666666666
256,30.938138,121.327668,46999.13333333333,584,7645.05
257,30.93817,121.865652,11405.35,143,6298.366666666667
258,30.939177,121.223182,15264.766666666666,242,8293.05
259,30.939279,121.074396,916.1333333333333,18,557.6833333333333
260,30.940039,121.548407,878.65,24,602.6833333333333
261,30.940176,121.086747,279.8666666666667,12,219.36666666666667
262,30.940804,121.073937,789.55,14,789.55
263,30.941447,121.293964,21686.65,226,8952.983333333334
264,30.941552,121.1676,184.83333333333334,7,112.11666666666666
265,30.943662,121.155665,1393.0833333333333,14,1213.1333333333334
266,30.94469,121.299291,11207.85,76,4008.05
267,30.945306,121.729327,12670.983333333334,198,6147.233333333334
268,30.945561,121.150834,10827.416666666666,140,5533.366666666667
269,30.94602,121.106186,616.8833333333333,6,487.01666666666665
270,30.946702,121.624426,13138.45,103,8213.616666666667
271,30.947965,121.640593,16292.016666666666,519,5008.8
272,30.948124,121.381501,1196.8833333333334,22,1196.8833333333334
273,30.948258,121.324472,1770.85,47,1335.3833333333334
274,30.948533,121.465504,3229.5333333333333,70,1892.0833333333333
275,30.948712,121.365593,13813.7,206,6965.183333333333
276,30.949238,121.021134,1125.2,22,714.6166666666667
277,30.950067,121.449083,50782.0,498,9516.983333333334
278,30.953524,121.483682,100.73333333333333,6,64.16666666666667
279,30.953548,121.636227,5939.883333333333,157,3770.1833333333334
280,30.954604,121.333773,85170.01666666666,672,9304.316666666668
281,30.95485,121.328077,179.13333333333333,1,179.13333333333333
282,30.955208,121.732358,30709.4,757,8799.45
283,30.956183,121.908274,2772.866666666667,96,2772.866666666667
284,30.956486,121.40597,3397.7833333333333,102,2030.1333333333334
285,30.956624,121.334663,14915.883333333333,321,8391.933333333332
286,30.956973,121.097333,992.0,22,722.9166666666666
287,30.957104,121.146044,7154.183333333333,71,2993.4166666666665
288,30.957633,121.343012,6137.583333333333,158,3585.55
289,30.960195,121.398632,12867.85,655,4465.433333333333
290,30.960478,121.057529,6081.883333333333,195,3471.1833333333334
291,30.960682,121.447242,25055.85,262,5890.116666666667
292,30.962059,121.244644,8134.733333333334,72,3512.1833333333334
293,30.963144,121.39936,2517.6,61,1455.05
294,30.963494,121.160188,615.0,12,279.31666666666666
295,30.965531,121.208487,4156.6,63,3136.016666666667
296,30.966714,121.771375,7254.583333333333,186,3686.516666666667
297,30.967591,121.656531,16538.2,365,5097.933333333333
298,30.967758,121.08302,844.3166666666667,11,589.2
299,30.967774,121.447499,83348.98333333334,559,10282.166666666666
300,30.969483,121.53972,1500.2,52,1356.0166666666667
301,30.970389,121.451558,3397.3333333333335,59,1818.1333333333334
302,30.97167,121.185692,1271.0666666666666,22,1015.6833333333333
303,30.972355,121.610007,3311.8166666666666,78,2179.5833333333335
304,30.974035,121.554233,2109.1666666666665,61,1194.0333333333333
305,30.975236,121.195313,6857.4,84,3803.2166666666667
306,30.975316,121.349759,666.15,16,433.1166666666667
307,30.97533,121.271449,20623.516666666666,220,7231.95
308,30.975347,121.032558,921.35,11,507.98333333333335
309,30.975655,121.228194,8751.583333333334,110,3995.383333333333
310,30.976182,121.750557,1257.45,50,802.4166666666666
311,30.976672,121.459345,46.43333333333333,2,23.216666666666665
312,30.977355,121.74808,4327.283333333334,83,1705.15
313,30.977517,121.669761,1831.7666666666667,23,1795.9333333333334
314,30.978325,121.70767,8448.983333333334,143,4456.216666666666
315,30.978506,121.447689,86037.25,606,11947.083333333334
316,30.978588,121.581677,1086.5833333333333,27,894.1333333333333
317,30.97935,121.815249,8307.633333333333,76,3495.6833333333334
318,30.979419,121.022464,1368.45,35,1368.45
319,30.981236,121.488197,769.7333333333333,13,523.4333333333333
320,30.982046,121.207872,12847.8,371,6335.233333333334
321,30.983141,121.540945,31821.1,313,10402.866666666667
322,30.983162,121.054057,4673.2,127,4111.983333333334
323,30.98383,121.235077,13454.066666666668,232,4759.933333333333
324,30.983966,121.737727,2062.883333333333,60,899.25
325,30.984047,121.726879,4030.7166666666667,99,1525.6333333333334
326,30.985081,121.691229,38907.566666666666,368,7447.616666666667
327,30.986462,121.409757,3621.733333333333,41,1734.1
328,30.987088,121.588932,5302.933333333333,118,2990.9166666666665
329,30.988441,121.87486,6654.866666666667,252,4801.983333333334
330,30.989121,121.127308,3707.1666666666665,60,2691.0
331,30.990222,121.082742,706.7333333333333,20,621.5666666666667
332,30.99055,121.126163,4031.9333333333334,83,1857.95
333,30.990721,121.803969,1850.4833333333333,40,1349.35
334,30.990942,121.12541,3426.85,223,1772.95
335,30.991472,121.430726,43550.166666666664,644,8402.6
336,30.991693,121.639711,494.6333333333333,20,251.58333333333334
337,30.992078,121.31207,1309.6,31,951.1333333333333
338,30.993285,121.36769,7288.316666666667,108,2621.633333333333
339,30.993467,121.234309,29729.2,237,6044.583333333333
340,30.993594,121.348984,3731.7166666666667,68,2531.116666666667
341,30.993883,121.129758,28038.483333333334,513,6822.883333333333
342,30.994999,121.264867,4705.566666666667,81,2834.0
343,30.995671,121.095344,2.183333333333333,1,2.183333333333333
344,30.995864,121.568444,24555.033333333333,506,9593.85
345,30.996346,121.297687,1938.8,70,1054.1666666666667
346,30.997412,121.247239,4182.383333333333,86,2668.3
347,30.998611,121.216212,61385.26666666667,540,10072.583333333334
348,30.999098,121.447826,144900.48333333334,894,9401.033333333333
349,30.999472,121.378674,12299.5,227,4820.75
350,31.000658,121.659325,3397.85,50,2818.1833333333334
351,31.00153,121.235235,1311.6833333333334,30,699.4333333333333
352,31.002291,121.873286,3768.4666666666667,125,2724.883333333333
353,31.002479,121.390889,17851.3,159,5315.65
354,31.003024,121.254796,58.86666666666667,3,29.433333333333334
355,31.004198,121.067198,4724.883333333333,84,2444.133333333333
356,31.005717,121.202014,18829.883333333335,252,6339.016666666666
357,31.006332,121.579916,2682.983333333333,36,2119.3333333333335
358,31.007327,121.431151,35588.333333333336,473,7487.233333333334
359,31.007639,121.416247,15549.1,120,6585.45
360,31.00816,121.274391,23356.683333333334,509,7562.1
361,31.008378,121.431928,179.91666666666666,1,179.91666666666666
362,31.009423,121.245898,21908.566666666666,275,7305.716666666666
363,31.00948,121.4998,14843.35,389,6280.8
364,31.00953,121.052076,1466.1,52,1421.7
365,31.010124,121.538644,9752.733333333334,164,5889.583333333333
366,31.010331,121.381275,31828.433333333334,242,7837.366666666667
367,31.010467,121.237408,7020.95,124,3604.3
368,31.010877,121.240031,1.9,1,1.9
369,31.011339,121.296295,2861.366666666667,47,1715.9333333333334
370,31.011886,121.234971,96898.25,758,9951.666666666666
371,31.012103,121.414993,35.483333333333334,1,35.483333333333334
372,31.012108,121.074488,1356.1666666666667,33,1243.8333333333333
373,31.01217,121.265575,32727.083333333332,568,7713.916666666667
374,31.012212,121.413472,23063.3,379,6922.15
375,31.012479,121.240994,525.4166666666666,11,428.28333333333336
376,31.012788,121.228073,560.45,28,374.35
377,31.012822,121.051558,94.58333333333333,3,51.61666666666667
378,31.012926,121.423939,14424.783333333333,214,5742.9
379,31.01294,121.637001,8941.133333333333,219,5060.116666666667
380,31.013082,121.391811,5406.75,142,3773.383333333333
381,31.013227,121.552205,8459.816666666668,152,4895.933333333333
382,31.014893,121.047477,223.56666666666666,10,223.56666666666666
383,31.015452,121.154814,11262.1,246,4658.833333333333
384,31.015724,121.40907,31218.6,352,9933.766666666666
385,31.015959,121.227509,50528.48333333333,470,7955.566666666667
386,31.01613,121.203009,27758.383333333335,271,8833.616666666667
387,31.016211,121.412788,24584.2,424,4633.833333333333
388,31.016895,121.42971,44149.65,468,6795.366666666667
389,31.017385,121.715431,18649.8,199,4897.866666666667
390,31.018041,121.055413,1174.55,32,976.3666666666667
391,31.018176,121.418004,51021.333333333336,436,7383.566666666667
392,31.018376,121.40507,14746.733333333334,235,6280.066666666667
393,31.018662,121.420209,6114.283333333334,44,6114.283333333334
394,31.019246,121.250749,42412.86666666667,644,11146.916666666666
395,31.019533,121.388705,49909.316666666666,314,6256.366666666667
396,31.019691,121.249497,39776.11666666667,345,8361.15
397,31.019982,121.244295,24425.916666666668,379,6877.75
398,31.020065,121.23311,33246.46666666667,534,8731.183333333332
399,31.020849,121.759757,1948.5666666666666,32,1250.2833333333333
400,31.021245,121.226791,2263.366666666667,49,1681.9833333333333
401,31.021462,121.321255,23804.1,321,6564.016666666666
402,31.021822,121.590566,20324.783333333333,209,6879.483333333334
403,31.022923,121.806437,5841.666666666667,60,4138.65
404,31.023064,121.534267,4058.5833333333335,57,1611.5666666666666
405,31.023241,121.226517,1465.3,63,782.7
406,31.023331,121.315006,3462.55,66,2103.0666666666666
407,31.023902,121.350511,3879.5333333333333,79,2540.3
408,31.024417,121.471297,15840.85,285,3655.6833333333334
409,31.024911,121.255017,4593.833333333333,135,2013.4666666666667
410,31.024958,120.918706,973.9166666666666,26,683.4333333333333
411,31.025227,121.44251,61373.65,749,9346.933333333332
412,31.025516,121.30169,1075.95,64,645.15
413,31.025763,121.541983,11186.933333333332,320,4480.083333333333
414,31.026816,121.426094,18605.95,246,6502.933333333333
415,31.027984,121.267724,56.25,2,56.25
416,31.02877,121.456878,3021.2,73,1887.7166666666667
417,31.030308,121.650922,41970.53333333333,308,8532.933333333332
418,31.030352,120.990008,15.65,5,11.566666666666666
419,31.030356,121.535809,75655.33333333333,829,9798.483333333334
420,31.030606,121.225475,692.7,13,333.0
421,31.030657,121.236586,8042.0,134,2724.95
422,31.030806,121.396875,5638.483333333334,74,2736.483333333333
423,31.031203,121.65009,26693.816666666666,184,11014.6
424,31.031459,121.300841,64801.28333333333,779,8132.916666666667
425,31.032045,121.783775,8439.15,108,4020.0
426,31.032565,121.409407,100488.7,553,10728.633333333333
427,31.03333,121.427385,67004.6,866,8579.466666666667
428,31.033659,121.577846,10547.583333333334,252,3980.35
429,31.034225,121.254609,58.483333333333334,1,58.483333333333334
430,31.034322,121.601024,15109.733333333334,177,6651.2
431,31.035151,121.544702,1662.4,27,1358.05
432,31.035283,121.246093,22239.366666666665,207,7245.016666666666
433,31.035335,121.117893,3710.233333333333,57,2656.1833333333334
434,31.036007,121.46539,5501.983333333334,70,3880.7
435,31.036404,121.272345,13998.55,293,4786.333333333333
436,31.036429,121.324198,6391.233333333334,79,2819.4333333333334
437,31.036623,121.377512,7471.533333333334,120,3753.3333333333335
438,31.036987,121.386554,48349.066666666666,396,11683.1
439,31.037068,121.686977,4783.916666666667,102,2569.7166666666667
440,31.03732,121.18963,7691.733333333334,192,3964.95
441,31.037985,121.752781,12557.316666666668,150,5116.15
442,31.038201,121.216468,66746.45,613,10276.683333333332
443,31.038291,121.194794,74644.35,546,10292.0
444,31.038725,121.464203,24009.35,367,8311.766666666666
445,31.038799,121.216584,421.95,18,261.03333333333336
446,31.038898,121.23984,2084.1666666666665,36,961.4833333333333
447,31.038911,121.226883,6019.433333333333,230,4090.983333333333
448,31.038935,121.465427,0.6166666666666667,1,0.6166666666666667
449,31.038964,121.2261,371.3833333333333,4,191.9
450,31.039155,121.241352,28.483333333333334,3,28.483333333333334
451,31.039158,121.239632,13161.366666666667,378,4261.316666666667
452,31.039193,121.604274,23295.216666666667,307,7408.6
453,31.039301,121.593594,14028.316666666668,280,4292.033333333334
454,31.039411,121.819385,3525.25,42,2219.7166666666667
455,31.039424,121.225364,68.8,3,38.18333333333333
456,31.039725,121.225427,2714.25,38,1321.8
457,31.039851,121.603151,165.3,1,165.3
458,31.040309,121.308498,45968.61666666667,477,8630.516666666666
459,31.040378,121.255563,207246.6,1020,10140.633333333333
460,31.041182,121.739041,7527.933333333333,84,6535.55
461,31.04139,121.741651,25060.35,292,8060.85
462,31.041762,120.928733,13205.833333333334,188,5334.9
463,31.042021,121.204506,40519.9,544,8658.616666666667
464,31.042056,121.720903,36815.4,451,7625.7
465,31.042149,121.539262,23322.55,205,6679.6
466,31.042348,121.28911,1398.5666666666666,71,919.45
467,31.042415,121.482986,14257.716666666667,145,5471.983333333334
468,31.043159,121.420296,3922.9666666666667,138,2776.8166666666666
469,31.043246,120.924071,389.8,5,389.8
470,31.044065,121.537499,2348.7833333333333,50,2052.35
471,31.044667,121.46191,87826.75,662,11372.283333333333
472,31.044697,121.22462,1116.1833333333334,23,897.8666666666667
473,31.045068,121.232113,6054.016666666666,40,1834.9
474,31.045101,121.223676,73851.26666666666,527,9157.116666666667
475,31.045313,121.844791,4393.116666666667,188,3511.6833333333334
476,31.045319,121.846169,2930.266666666667,36,1656.5833333333333
477,31.045516,121.216817,25880.5,408,6889.466666666666
478,31.045834,121.408322,74041.06666666667,677,10541.583333333334
479,31.045842,121.756555,3724.9166666666665,194,3543.516666666667
480,31.045964,121.420076,1245.95,37,1245.95
481,31.046524,121.749155,7674.333333333333,89,3694.2833333333333
482,31.046753,121.062205,452.1666666666667,5,272.25
483,31.046945,121.764826,23139.566666666666,261,7060.9
484,31.047441,121.470836,25293.25,324,6156.366666666667
485,31.047975,121.785062,9969.983333333334,180,4222.133333333333
486,31.04822,121.231928,11785.333333333334,156,5808.633333333333
487,31.048503,121.141872,9944.683333333332,144,4129.1
488,31.048845,121.231719,81563.25,661,9672.366666666667
489,31.049556,121.600672,9372.3,149,5377.866666666667
490,31.050344,121.770082,4544.366666666667,129,3054.133333333333
491,31.050708,121.217094,17928.983333333334,431,7077.266666666666
492,31.051162,121.311884,84974.35,463,9389.566666666668
493,31.051247,121.480621,18865.683333333334,176,8217.15
494,31.051731,121.423756,17439.016666666666,235,5636.983333333334
495,31.051898,121.769904,457851.98333333334,2091,11161.616666666667
496,31.052253,121.347624,2389.7,41,1713.0833333333333
497,31.052413,121.218957,414.1,12,138.03333333333333
498,31.052639,121.761696,15443.183333333332,275,5847.033333333334
499,31.052986,121.506423,17230.583333333332,159,5712.516666666666
500,31.053198,120.907525,2831.65,43,1837.3333333333333
501,31.053362,121.431405,23371.383333333335,321,6945.533333333334
502,31.054051,121.741771,420.01666666666665,7,317.51666666666665
503,31.054254,121.087156,707.1666666666666,9,468.23333333333335
504,31.054324,121.793035,10737.3,74,4868.35
505,31.054506,121.460002,13471.4,158,5399.05
506,31.054594,121.339133,30610.366666666665,432,6631.15
507,31.054777,121.166179,271.3333333333333,5,134.53333333333333
508,31.054947,120.995325,7522.3,75,3457.1
509,31.055129,121.770244,32181.266666666666,325,8256.4
510,31.056596,121.721736,6230.1,67,3700.1
511,31.056648,121.404326,37690.333333333336,376,6807.4
512,31.057069,121.599172,15126.15,182,7100.066666666667
513,31.057607,121.030715,2377.233333333333,23,1500.6
514,31.057696,121.207516,15915.0,130,5893.283333333334
515,31.057816,121.413943,10662.883333333333,139,3468.766666666667
516,31.05799,121.626154,21804.95,357,6668.366666666667
517,31.058092,121.235964,11047.783333333333,290,3826.3166666666666
518,31.05815,120.970188,9151.0,190,6283.1
519,31.058407,121.330724,21665.366666666665,416,5853.383333333333
520,31.058805,121.593285,2518.4,68,1849.8166666666666
521,31.058917,121.770251,319.6666666666667,7,269.8
522,31.058968,121.787072,16173.183333333332,159,7334.466666666666
523,31.059304,121.53566,16467.5,215,5396.033333333334
524,31.059755,121.389723,31050.45,387,7373.4
525,31.060038,121.195223,18012.683333333334,231,7498.016666666666
526,31.060535,121.274528,1638.3166666666666,65,1127.3666666666666
527,31.060659,121.399957,4943.583333333333,87,2236.766666666667
528,31.061709,121.771457,1195.3166666666666,17,1195.3166666666666
529,31.062583,121.44986,4147.9,72,2928.766666666667
530,31.062883,121.744224,2515.983333333333,45,1060.2833333333333
531,31.063518,121.215539,576.7666666666667,4,396.98333333333335
532,31.063923,121.353076,12735.0,158,4202.266666666666
533,31.064763,121.396913,3650.1,229,2492.0333333333333
534,31.065206,121.803371,26839.45,465,7128.583333333333
535,31.065995,121.314532,2670.233333333333,160,1953.85
536,31.06623,121.321933,266670.4666666667,1489,10790.2
537,31.066368,121.2082,174290.63333333333,963,10560.65
538,31.067235,121.762108,9412.083333333334,164,4506.4
539,31.068209,121.373076,19493.45,197,6031.066666666667
540,31.068626,121.108326,10411.166666666666,156,4712.766666666666
541,31.069261,121.375484,21220.116666666665,290,6777.883333333333
542,31.06954,120.928583,158.83333333333334,4,158.83333333333334
543,31.069676,121.773361,21599.833333333332,207,9875.016666666666
544,31.069757,121.399847,115274.15,598,11562.733333333334
545,31.069946,121.719641,45249.11666666667,451,11125.333333333334
546,31.070388,121.520258,18358.416666666668,403,8157.966666666666
547,31.070388,121.532962,54872.5,561,8110.566666666667
548,31.070433,121.467199,4460.016666666666,44,3664.483333333333
549,31.07195,121.150279,73875.35,691,10561.266666666666
550,31.071955,121.234457,13981.166666666666,211,5499.25
551,31.072138,121.661831,7804.916666666667,228,4636.433333333333
552,31.072213,121.658885,48287.53333333333,319,8042.15
553,31.07252,121.404373,301.26666666666665,10,191.66666666666666
554,31.073061,120.970637,12454.233333333334,200,6793.133333333333
555,31.073134,121.317814,99690.18333333333,959,8540.033333333333
556,31.073706,121.680729,5845.5,121,3718.0
557,31.074013,121.407487,19996.983333333334,243,6478.116666666667
558,31.074814,121.713455,7858.75,113,4442.266666666666
559,31.075231,121.436269,47291.01666666667,262,9358.0
